Player_Record_ID,Match_ID,Player_ID,Player_Name,Team,Position,Age,Minutes_Played,Goals,Assists,Pass_Accuracy,Tackles,Interceptions,Saves,Rating
PR1981,M062,P1981,Player_1981,Australia,MF,29,76,0,0,62,3,6,0,6.1
PR1982,M062,P1982,Player_1982,Australia,DF,25,18,0,0,75,1,5,0,8.4
PR1983,M062,P1983,Player_1983,Australia,FW,21,27,0,0,78,2,5,0,5.7
PR1984,M062,P1984,Player_1984,Australia,DF,37,16,0,1,83,4,4,0,4.6
PR1985,M063,P1985,Player_1985,USA,MF,32,30,0,1,92,7,2,0,8.9
PR1986,M063,P1986,Player_1986,USA,MF,36,59,0,0,59,1,6,0,9.5
PR1987,M063,P1987,Player_1987,USA,DF,25,6,0,0,74,4,0,0,7.8
PR1988,M063,P1988,Player_1988,USA,DF,22,113,0,0,95,7,6,0,5.7
PR1989,M063,P1989,Player_1989,USA,MF,19,94,0,0,88,5,1,0,9.2
PR1990,M063,P1990,Player_1990,USA,MF,39,56,0,0,76,0,5,0,4.6
PR1991,M063,P1991,Player_1991,USA,MF,40,94,0,0,67,4,5,0,7.0
PR1992,M063,P1992,Player_1992,USA,DF,25,46,0,0,55,0,0,0,8.3
PR1993,M063,P1993,Player_1993,USA,MF,35,64,0,0,64,6,5,0,5.6
PR1994,M063,P1994,Player_1994,USA,FW,39,63,0,0,85,6,4,0,7.1
PR1995,M063,P1995,Player_1995,USA,FW,29,6,0,0,88,1,4,0,9.0
PR1996,M063,P1996,Player_1996,USA,MF,20,74,1,1,56,1,6,0,5.4
PR1997,M063,P1997,Player_1997,USA,MF,39,116,0,0,88,6,6,0,6.4
PR1998,M063,P1998,Player_1998,USA,MF,28,83,0,0,78,7,4,0,9.2
PR1999,M063,P1999,Player_1999,USA,GK,29,105,0,0,90,6,5,0,5.3
PR2000,M063,P2000,Player_2000,USA,DF,37,43,1,0,56,4,3,0,8.8
PR2001,M063,P2001,Player_2001,Morocco,MF,25,46,0,0,93,5,2,0,9.8
PR2002,M063,P2002,Player_2002,Morocco,DF,31,101,0,0,53,5,3,0,8.2
PR2003,M063,P2003,Player_2003,Morocco,MF,22,27,1,0,85,8,5,0,5.9
PR2004,M063,P2004,Player_2004,Morocco,DF,28,100,0,0,61,7,6,0,4.5
PR2005,M063,P2005,Player_2005,Morocco,DF,34,95,0,0,64,5,6,0,5.8
PR2006,M063,P2006,Player_2006,Morocco,FW,19,82,0,0,75,5,4,0,7.0
PR2007,M063,P2007,Player_2007,Morocco,DF,29,26,0,0,66,7,2,0,6.0
PR2008,M063,P2008,Player_2008,Morocco,DF,28,97,0,0,60,2,2,0,4.1
PR2009,M063,P2009,Player_2009,Morocco,DF,26,117,0,0,82,8,2,0,8.5
PR2010,M063,P2010,Player_2010,Morocco,MF,29,80,0,0,94,1,1,0,4.6
PR2011,M063,P2011,Player_2011,Morocco,MF,38,52,0,0,66,2,5,0,6.0
PR2012,M063,P2012,Player_2012,Morocco,DF,21,118,0,0,74,1,6,0,9.7
PR2013,M063,P2013,Player_2013,Morocco,MF,26,79,0,0,86,1,2,0,10.0
PR2014,M063,P2014,Player_2014,Morocco,DF,18,32,0,0,85,2,5,0,10.0
PR2015,M063,P2015,Player_2015,Morocco,GK,24,107,0,0,94,3,1,3,6.6
PR2016,M063,P2016,Player_2016,Morocco,MF,21,2,0,0,68,3,0,0,9.1
PR2017,M064,P2017,Player_2017,Peru,MF,31,54,0,0,85,8,4,0,5.2
PR2018,M064,P2018,Player_2018,Peru,DF,33,75,0,0,75,6,5,0,5.6
PR2019,M064,P2019,Player_2019,Peru,MF,28,103,0,0,66,6,2,0,6.2
PR2020,M064,P2020,Player_2020,Peru,FW,24,41,0,1,84,5,0,0,9.7
PR2021,M064,P2021,Player_2021,Peru,DF,39,32,1,0,84,2,0,0,9.9
PR2022,M064,P2022,Player_2022,Peru,MF,33,91,0,0,80,8,2,0,4.6
PR2023,M064,P2023,Player_2023,Peru,FW,24,93,0,0,72,8,6,0,9.9
PR2024,M064,P2024,Player_2024,Peru,MF,35,108,0,0,53,7,4,0,6.6
PR2025,M064,P2025,Player_2025,Peru,MF,19,22,0,0,51,8,3,0,7.4
PR2026,M064,P2026,Player_2026,Peru,GK,28,62,0,1,95,2,0,10,6.1
PR2027,M064,P2027,Player_2027,Peru,FW,25,73,0,0,66,0,5,0,7.6
PR2028,M064,P2028,Player_2028,Peru,DF,21,51,0,0,63,7,2,0,7.2
PR2029,M064,P2029,Player_2029,Peru,MF,27,30,0,0,86,8,3,0,4.9
PR2030,M064,P2030,Player_2030,Peru,MF,38,76,0,0,70,0,4,0,4.3
PR2031,M064,P2031,Player_2031,Peru,MF,35,16,0,0,54,1,4,0,6.5
PR2032,M064,P2032,Player_2032,Peru,DF,23,32,0,0,88,2,6,0,5.1
PR2033,M064,P2033,Player_2033,Serbia,MF,32,94,1,0,57,5,0,0,4.6
PR2034,M064,P2034,Player_2034,Serbia,DF,39,88,0,0,74,6,3,0,8.2
PR2035,M064,P2035,Player_2035,Serbia,DF,27,24,0,1,56,4,2,0,5.1
PR2036,M064,P2036,Player_2036,Serbia,DF,25,64,0,0,55,2,2,0,6.4
PR2037,M064,P2037,Player_2037,Serbia,DF,37,82,0,0,55,5,3,0,8.5
PR2038,M064,P2038,Player_2038,Serbia,MF,17,113,0,0,88,0,4,0,4.4
PR2039,M064,P2039,Player_2039,Serbia,DF,22,1,0,0,83,0,0,0,6.0
PR2040,M064,P2040,Player_2040,Serbia,DF,35,73,0,0,73,1,1,0,5.1
PR2041,M064,P2041,Player_2041,Serbia,MF,22,69,0,0,63,5,0,0,9.2
PR2042,M064,P2042,Player_2042,Serbia,FW,36,48,0,0,86,2,3,0,8.2
PR2043,M064,P2043,Player_2043,Serbia,FW,22,65,0,0,59,7,0,0,7.7
PR2044,M064,P2044,Player_2044,Serbia,FW,20,104,0,0,69,4,0,0,6.1
PR2045,M064,P2045,Player_2045,Serbia,DF,33,22,0,0,56,7,1,0,7.6
PR2046,M064,P2046,Player_2046,Serbia,FW,27,59,0,0,92,8,6,0,6.3
PR2047,M064,P2047,Player_2047,Serbia,DF,20,86,0,0,85,1,2,0,5.5
PR2048,M064,P2048,Player_2048,Serbia,DF,32,25,0,1,75,0,2,0,4.4
PR2049,M065,P2049,Player_2049,Japan,FW,32,104,0,0,92,1,6,0,7.1
PR2050,M065,P2050,Player_2050,Japan,MF,27,117,0,0,83,8,4,0,6.4
PR2051,M065,P2051,Player_2051,Japan,MF,23,37,0,0,70,2,3,0,8.6
PR2052,M065,P2052,Player_2052,Japan,DF,37,55,0,0,75,6,3,0,4.5
PR2053,M065,P2053,Player_2053,Japan,GK,20,42,0,0,85,7,4,6,5.8
PR2054,M065,P2054,Player_2054,Japan,FW,26,99,0,0,93,0,4,0,9.0
PR2055,M065,P2055,Player_2055,Japan,DF,19,40,0,1,87,8,1,0,7.8
PR2056,M065,P2056,Player_2056,Japan,MF,34,4,0,0,53,4,3,0,5.1
PR2057,M065,P2057,Player_2057,Japan,FW,18,106,0,1,93,6,5,0,7.1
PR2058,M065,P2058,Player_2058,Japan,FW,33,48,0,1,93,0,1,0,4.6
PR2059,M065,P2059,Player_2059,Japan,FW,24,92,0,0,70,1,5,0,5.2
PR2060,M065,P2060,Player_2060,Japan,DF,37,79,1,0,50,0,3,0,5.2
PR2061,M065,P2061,Player_2061,Japan,MF,26,1,0,0,65,5,1,0,9.9
PR2062,M065,P2062,Player_2062,Japan,FW,28,118,0,1,75,0,1,0,4.9
PR2063,M065,P2063,Player_2063,Japan,DF,38,34,0,0,77,4,1,0,9.6
PR2064,M065,P2064,Player_2064,Japan,MF,25,53,0,0,94,0,3,0,8.9
PR2065,M065,P2065,Player_2065,Norway,DF,23,105,0,0,81,4,4,0,4.1
PR2066,M065,P2066,Player_2066,Norway,MF,18,90,0,1,78,2,5,0,8.1
PR2067,M065,P2067,Player_2067,Norway,GK,20,15,0,0,60,7,0,2,7.2
PR2068,M065,P2068,Player_2068,Norway,DF,40,33,1,0,93,6,2,0,7.2
PR2069,M065,P2069,Player_2069,Norway,DF,35,34,0,0,56,1,3,0,8.9
PR2070,M065,P2070,Player_2070,Norway,FW,19,72,0,0,81,3,1,0,7.1
PR2071,M065,P2071,Player_2071,Norway,GK,32,14,1,0,57,3,0,6,5.1
PR2072,M065,P2072,Player_2072,Norway,MF,19,31,0,0,77,5,3,0,8.4
PR2073,M065,P2073,Player_2073,Norway,DF,18,85,0,0,82,3,6,0,5.3
PR2074,M065,P2074,Player_2074,Norway,DF,35,2,0,0,59,5,6,0,9.7
PR2075,M065,P2075,Player_2075,Norway,FW,28,60,0,0,62,0,3,0,6.3
PR2076,M065,P2076,Player_2076,Norway,FW,33,9,0,0,64,2,5,0,5.2
PR2077,M065,P2077,Player_2077,Norway,MF,31,4,0,0,78,1,6,0,5.5
PR2078,M065,P2078,Player_2078,Norway,MF,34,21,0,0,59,8,2,0,4.3
PR2079,M065,P2079,Player_2079,Norway,MF,30,67,0,0,84,0,4,0,8.3
PR2080,M065,P2080,Player_2080,Norway,MF,27,48,0,0,52,2,0,0,8.1
PR2081,M066,P2081,Player_2081,Tunisia,GK,17,73,0,0,53,6,6,9,4.7
PR2082,M066,P2082,Player_2082,Tunisia,DF,37,5,0,0,86,8,0,0,4.1
PR2083,M066,P2083,Player_2083,Tunisia,FW,32,120,0,0,86,6,2,0,8.1
PR2084,M066,P2084,Player_2084,Tunisia,DF,40,31,0,0,93,7,4,0,5.5
PR2085,M066,P2085,Player_2085,Tunisia,FW,37,59,0,0,80,2,3,0,7.2
PR2086,M066,P2086,Player_2086,Tunisia,DF,21,37,1,0,90,2,3,0,10.0
PR2087,M066,P2087,Player_2087,Tunisia,FW,28,95,0,1,51,6,6,0,5.8
PR2088,M066,P2088,Player_2088,Tunisia,GK,30,91,0,0,84,3,3,2,9.0
PR2089,M066,P2089,Player_2089,Tunisia,DF,29,54,0,0,76,7,5,0,6.7
PR2090,M066,P2090,Player_2090,Tunisia,FW,31,47,0,0,71,5,5,0,6.4
PR2091,M066,P2091,Player_2091,Tunisia,MF,23,32,0,1,63,3,4,0,5.2
PR2092,M066,P2092,Player_2092,Tunisia,FW,38,101,0,0,89,5,3,0,7.3
PR2093,M066,P2093,Player_2093,Tunisia,MF,30,48,0,0,91,4,1,0,6.4
PR2094,M066,P2094,Player_2094,Tunisia,MF,34,84,0,0,78,4,6,0,9.7
PR2095,M066,P2095,Player_2095,Tunisia,FW,30,7,0,0,62,3,2,0,7.3
PR2096,M066,P2096,Player_2096,Tunisia,DF,29,120,0,0,83,6,1,0,9.7
PR2097,M066,P2097,Player_2097,Senegal,GK,23,50,0,0,86,2,2,10,7.4
PR2098,M066,P2098,Player_2098,Senegal,DF,29,74,1,0,62,2,3,0,5.9
PR2099,M066,P2099,Player_2099,Senegal,DF,40,17,0,0,98,7,2,0,7.7
PR2100,M066,P2100,Player_2100,Senegal,MF,33,95,0,0,90,0,5,0,4.6
PR2101,M066,P2101,Player_2101,Senegal,GK,17,2,0,0,53,5,6,1,5.9
PR2102,M066,P2102,Player_2102,Senegal,FW,23,96,0,0,59,3,2,0,9.0
PR2103,M066,P2103,Player_2103,Senegal,DF,27,75,0,0,78,7,2,0,8.2
PR2104,M066,P2104,Player_2104,Senegal,DF,20,103,0,0,85,2,1,0,5.0
PR2105,M066,P2105,Player_2105,Senegal,DF,36,53,1,0,60,8,4,0,7.8
PR2106,M066,P2106,Player_2106,Senegal,MF,25,89,1,0,65,1,5,0,9.7
PR2107,M066,P2107,Player_2107,Senegal,FW,20,97,0,0,52,2,3,0,6.8
PR2108,M066,P2108,Player_2108,Senegal,MF,17,76,0,0,94,5,3,0,7.5
PR2109,M066,P2109,Player_2109,Senegal,DF,17,63,1,0,92,5,2,0,9.9
PR2110,M066,P2110,Player_2110,Senegal,FW,19,23,0,0,58,4,5,0,6.4
PR2111,M066,P2111,Player_2111,Senegal,DF,38,26,0,0,90,5,2,0,8.3
PR2112,M066,P2112,Player_2112,Senegal,FW,19,46,0,0,88,7,0,0,7.7
PR2113,M067,P2113,Player_2113,Chile,MF,22,47,0,0,66,3,4,0,5.7
PR2114,M067,P2114,Player_2114,Chile,MF,17,63,0,0,70,2,0,0,7.9
PR2115,M067,P2115,Player_2115,Chile,MF,25,58,0,0,77,5,0,0,5.6
PR2116,M067,P2116,Player_2116,Chile,FW,38,59,0,0,92,1,2,0,7.3
PR2117,M067,P2117,Player_2117,Chile,DF,36,2,0,0,97,0,2,0,6.3
PR2118,M067,P2118,Player_2118,Chile,FW,29,50,0,0,52,4,5,0,6.3
PR2119,M067,P2119,Player_2119,Chile,DF,33,110,0,0,77,6,5,0,6.1
PR2120,M067,P2120,Player_2120,Chile,FW,40,34,0,0,85,3,3,0,5.7
PR2121,M067,P2121,Player_2121,Chile,GK,31,118,0,0,92,1,6,10,9.5
PR2122,M067,P2122,Player_2122,Chile,FW,20,3,1,1,58,1,1,0,4.4
PR2123,M067,P2123,Player_2123,Chile,DF,21,74,0,0,65,1,6,0,4.5
PR2124,M067,P2124,Player_2124,Chile,MF,40,104,0,1,71,1,1,0,7.5
PR2125,M067,P2125,Player_2125,Chile,FW,31,81,0,0,71,1,4,0,4.7
PR2126,M067,P2126,Player_2126,Chile,MF,23,118,0,0,97,1,1,0,4.6
PR2127,M067,P2127,Player_2127,Chile,FW,17,56,0,1,93,3,1,0,4.3
PR2128,M067,P2128,Player_2128,Chile,GK,27,81,0,0,83,3,3,3,8.2
PR2129,M067,P2129,Player_2129,Ecuador,MF,39,24,0,0,80,4,5,0,8.1
PR2130,M067,P2130,Player_2130,Ecuador,FW,18,57,0,0,61,8,0,0,4.5
PR2131,M067,P2131,Player_2131,Ecuador,FW,25,19,0,0,84,3,5,0,4.7
PR2132,M067,P2132,Player_2132,Ecuador,MF,23,24,0,0,70,3,1,0,6.4
PR2133,M067,P2133,Player_2133,Ecuador,FW,26,77,1,1,76,8,5,0,5.7
PR2134,M067,P2134,Player_2134,Ecuador,DF,28,95,0,0,65,8,0,0,7.9
PR2135,M067,P2135,Player_2135,Ecuador,FW,25,37,0,0,98,2,0,0,4.4
PR2136,M067,P2136,Player_2136,Ecuador,MF,40,8,0,1,89,6,0,0,8.0
PR2137,M067,P2137,Player_2137,Ecuador,FW,31,2,0,0,97,1,2,0,7.5
PR2138,M067,P2138,Player_2138,Ecuador,FW,28,90,1,0,93,1,4,0,5.6
PR2139,M067,P2139,Player_2139,Ecuador,FW,31,46,0,0,97,7,2,0,7.0
PR2140,M067,P2140,Player_2140,Ecuador,MF,27,70,0,0,97,3,1,0,7.5
PR2141,M067,P2141,Player_2141,Ecuador,GK,28,53,0,1,79,7,2,6,6.8
PR2142,M067,P2142,Player_2142,Ecuador,FW,31,20,0,0,59,6,3,0,9.7
PR2143,M067,P2143,Player_2143,Ecuador,FW,27,49,0,0,90,2,3,0,6.2
PR2144,M067,P2144,Player_2144,Ecuador,DF,38,116,0,1,61,2,4,0,9.7
PR2145,M068,P2145,Player_2145,Netherlands,DF,17,51,0,0,80,2,2,0,6.0
PR2146,M068,P2146,Player_2146,Netherlands,GK,29,21,0,0,69,8,2,3,5.1
PR2147,M068,P2147,Player_2147,Netherlands,MF,32,56,0,0,77,2,3,0,9.8
PR2148,M068,P2148,Player_2148,Netherlands,GK,20,9,0,1,70,7,4,4,4.8
PR2149,M068,P2149,Player_2149,Netherlands,MF,32,103,0,0,63,6,3,0,4.1
PR2150,M068,P2150,Player_2150,Netherlands,DF,22,44,0,0,90,4,5,0,7.7
PR2151,M068,P2151,Player_2151,Netherlands,MF,36,17,0,0,83,4,2,0,8.3
PR2152,M068,P2152,Player_2152,Netherlands,MF,21,48,0,0,86,7,0,0,4.1
PR2153,M068,P2153,Player_2153,Netherlands,DF,24,27,0,0,70,3,6,0,9.4
PR2154,M068,P2154,Player_2154,Netherlands,MF,32,101,0,0,67,8,2,0,7.5
PR2155,M068,P2155,Player_2155,Netherlands,DF,23,116,0,0,58,5,6,0,7.8
PR2156,M068,P2156,Player_2156,Netherlands,FW,24,91,0,0,87,3,6,0,8.9
PR2157,M068,P2157,Player_2157,Netherlands,MF,32,114,0,0,51,5,4,0,9.3
PR2158,M068,P2158,Player_2158,Netherlands,DF,21,80,0,0,70,1,4,0,6.9
PR2159,M068,P2159,Player_2159,Netherlands,MF,40,35,0,1,54,7,3,0,8.7
PR2160,M068,P2160,Player_2160,Netherlands,MF,25,92,0,0,59,5,6,0,8.7
PR2161,M068,P2161,Player_2161,Algeria,MF,24,82,0,0,50,5,2,0,8.9
PR2162,M068,P2162,Player_2162,Algeria,MF,21,101,0,0,67,5,3,0,9.9
PR2163,M068,P2163,Player_2163,Algeria,MF,34,26,0,0,91,3,4,0,7.6
PR2164,M068,P2164,Player_2164,Algeria,DF,18,95,0,0,62,8,6,0,7.0
PR2165,M068,P2165,Player_2165,Algeria,DF,29,55,0,0,94,0,2,0,5.6
PR2166,M068,P2166,Player_2166,Algeria,DF,17,4,0,1,91,6,0,0,6.2
PR2167,M068,P2167,Player_2167,Algeria,MF,21,58,1,0,90,6,4,0,4.9
PR2168,M068,P2168,Player_2168,Algeria,DF,27,14,0,0,67,7,2,0,5.2
PR2169,M068,P2169,Player_2169,Algeria,MF,26,21,1,0,87,2,2,0,9.7
PR2170,M068,P2170,Player_2170,Algeria,DF,27,71,0,0,80,5,1,0,5.9
PR2171,M068,P2171,Player_2171,Algeria,MF,34,4,0,0,90,6,5,0,5.9
PR2172,M068,P2172,Player_2172,Algeria,DF,36,108,0,0,98,0,5,0,5.7
PR2173,M068,P2173,Player_2173,Algeria,MF,35,6,0,0,82,0,5,0,8.3
PR2174,M068,P2174,Player_2174,Algeria,DF,19,119,0,0,54,2,1,0,4.6
PR2175,M068,P2175,Player_2175,Algeria,DF,39,31,0,0,55,5,2,0,6.0
PR2176,M068,P2176,Player_2176,Algeria,DF,19,64,0,0,75,8,0,0,7.1
PR2177,M069,P2177,Player_2177,South Korea,MF,29,89,1,0,59,8,6,0,4.5
PR2178,M069,P2178,Player_2178,South Korea,DF,22,15,0,0,98,4,1,0,5.4
PR2179,M069,P2179,Player_2179,South Korea,MF,34,4,1,0,53,3,3,0,4.3
PR2180,M069,P2180,Player_2180,South Korea,DF,24,20,0,0,58,8,2,0,5.9
PR2181,M069,P2181,Player_2181,South Korea,MF,38,51,0,0,51,8,6,0,5.7
PR2182,M069,P2182,Player_2182,South Korea,GK,39,90,0,0,76,8,0,0,5.2
PR2183,M069,P2183,Player_2183,South Korea,GK,24,75,0,0,81,0,2,1,7.5
PR2184,M069,P2184,Player_2184,South Korea,DF,22,51,0,0,63,2,4,0,4.0
PR2185,M069,P2185,Player_2185,South Korea,MF,36,37,0,0,67,8,2,0,7.1
PR2186,M069,P2186,Player_2186,South Korea,DF,23,97,0,0,88,4,2,0,5.2
PR2187,M069,P2187,Player_2187,South Korea,FW,29,16,0,1,91,4,3,0,4.2
PR2188,M069,P2188,Player_2188,South Korea,MF,37,86,0,0,82,6,1,0,5.1
PR2189,M069,P2189,Player_2189,South Korea,GK,20,96,0,0,63,3,6,9,8.4
PR2190,M069,P2190,Player_2190,South Korea,DF,39,87,0,0,63,4,2,0,6.8
PR2191,M069,P2191,Player_2191,South Korea,MF,24,73,0,0,66,3,4,0,4.1
PR2192,M069,P2192,Player_2192,South Korea,GK,22,111,0,0,71,3,3,6,8.3
PR2193,M069,P2193,Player_2193,Denmark,MF,29,78,0,0,98,2,3,0,6.9
PR2194,M069,P2194,Player_2194,Denmark,MF,38,110,0,0,65,1,4,0,4.6
PR2195,M069,P2195,Player_2195,Denmark,GK,17,80,1,1,53,0,2,0,5.8
PR2196,M069,P2196,Player_2196,Denmark,DF,35,21,0,0,56,0,2,0,5.3
PR2197,M069,P2197,Player_2197,Denmark,DF,30,95,0,0,73,1,2,0,6.5
PR2198,M069,P2198,Player_2198,Denmark,GK,18,116,0,0,57,4,1,4,6.7
PR2199,M069,P2199,Player_2199,Denmark,FW,23,16,0,0,90,0,3,0,5.0
PR2200,M069,P2200,Player_2200,Denmark,DF,40,31,0,0,79,8,2,0,5.6
PR2201,M069,P2201,Player_2201,Denmark,MF,32,9,0,0,96,2,1,0,4.4
PR2202,M069,P2202,Player_2202,Denmark,MF,17,5,0,0,81,6,6,0,6.8
PR2203,M069,P2203,Player_2203,Denmark,DF,17,74,0,0,52,1,6,0,9.3
PR2204,M069,P2204,Player_2204,Denmark,MF,40,62,0,0,62,4,0,0,8.0
PR2205,M069,P2205,Player_2205,Denmark,FW,23,31,0,0,94,7,6,0,4.0
PR2206,M069,P2206,Player_2206,Denmark,MF,35,107,0,0,77,8,5,0,6.9
PR2207,M069,P2207,Player_2207,Denmark,DF,40,7,0,0,68,5,0,0,7.6
PR2208,M069,P2208,Player_2208,Denmark,MF,32,70,0,1,60,5,5,0,9.4
PR2209,M070,P2209,Player_2209,Japan,MF,34,19,0,0,70,5,3,0,5.0
PR2210,M070,P2210,Player_2210,Japan,DF,31,45,0,1,68,2,6,0,8.0
PR2211,M070,P2211,Player_2211,Japan,FW,38,70,0,0,76,5,3,0,4.5
PR2212,M070,P2212,Player_2212,Japan,DF,21,43,0,0,72,7,3,0,8.5
PR2213,M070,P2213,Player_2213,Japan,FW,22,114,0,0,52,5,4,0,9.5
PR2214,M070,P2214,Player_2214,Japan,FW,21,77,0,0,71,8,5,0,9.0
PR2215,M070,P2215,Player_2215,Japan,DF,35,18,0,0,63,6,0,0,8.9
PR2216,M070,P2216,Player_2216,Japan,FW,33,70,0,0,52,8,0,0,7.5
PR2217,M070,P2217,Player_2217,Japan,DF,34,86,0,0,60,3,5,0,8.3
PR2218,M070,P2218,Player_2218,Japan,DF,20,42,0,0,96,5,4,0,9.6
PR2219,M070,P2219,Player_2219,Japan,MF,29,29,0,0,86,5,5,0,6.4
PR2220,M070,P2220,Player_2220,Japan,MF,20,29,0,0,90,7,1,0,9.0
PR2221,M070,P2221,Player_2221,Japan,FW,23,92,0,1,50,8,6,0,4.6
PR2222,M070,P2222,Player_2222,Japan,DF,19,89,0,0,69,3,6,0,6.4
PR2223,M070,P2223,Player_2223,Japan,FW,34,82,0,0,56,3,0,0,4.1
PR2224,M070,P2224,Player_2224,Japan,DF,23,24,0,0,93,1,0,0,5.5
PR2225,M070,P2225,Player_2225,Qatar,FW,30,46,0,0,92,6,0,0,8.2
PR2226,M070,P2226,Player_2226,Qatar,DF,29,48,0,0,63,4,3,0,7.7
PR2227,M070,P2227,Player_2227,Qatar,FW,37,79,0,0,87,0,5,0,6.9
PR2228,M070,P2228,Player_2228,Qatar,GK,27,45,0,0,51,4,5,7,9.2
PR2229,M070,P2229,Player_2229,Qatar,DF,34,99,0,0,56,6,5,0,7.5
PR2230,M070,P2230,Player_2230,Qatar,FW,38,63,0,0,51,6,0,0,9.8
PR2231,M070,P2231,Player_2231,Qatar,MF,19,61,0,0,66,8,0,0,4.5
PR2232,M070,P2232,Player_2232,Qatar,MF,39,81,0,0,56,7,3,0,8.5
PR2233,M070,P2233,Player_2233,Qatar,DF,32,5,0,0,70,4,4,0,8.7
PR2234,M070,P2234,Player_2234,Qatar,FW,23,79,0,0,76,1,0,0,8.1
PR2235,M070,P2235,Player_2235,Qatar,MF,38,100,0,0,51,8,3,0,4.4
PR2236,M070,P2236,Player_2236,Qatar,DF,25,90,0,0,86,6,6,0,9.5
PR2237,M070,P2237,Player_2237,Qatar,MF,18,33,0,0,87,1,5,0,7.1
PR2238,M070,P2238,Player_2238,Qatar,DF,31,38,0,0,60,0,2,0,7.6
PR2239,M070,P2239,Player_2239,Qatar,DF,38,20,0,0,54,3,3,0,6.9
PR2240,M070,P2240,Player_2240,Qatar,GK,40,104,0,0,91,2,6,6,4.3
PR2241,M071,P2241,Player_2241,Australia,DF,27,111,0,0,93,7,1,0,8.3
PR2242,M071,P2242,Player_2242,Australia,MF,20,13,1,0,60,2,1,0,8.4
PR2243,M071,P2243,Player_2243,Australia,FW,35,4,0,0,78,7,2,0,8.8
PR2244,M071,P2244,Player_2244,Australia,DF,39,68,0,0,94,5,5,0,7.3
PR2245,M071,P2245,Player_2245,Australia,DF,18,36,0,0,77,8,5,0,6.5
PR2246,M071,P2246,Player_2246,Australia,GK,25,113,0,1,92,5,3,6,7.0
PR2247,M071,P2247,Player_2247,Australia,DF,21,16,0,0,51,2,0,0,7.4
PR2248,M071,P2248,Player_2248,Australia,MF,31,85,1,0,84,5,4,0,5.6
PR2249,M071,P2249,Player_2249,Australia,GK,38,24,0,0,87,6,0,8,4.2
PR2250,M071,P2250,Player_2250,Australia,DF,26,18,0,1,97,6,0,0,6.2
PR2251,M071,P2251,Player_2251,Australia,MF,17,15,1,0,83,4,4,0,7.2
PR2252,M071,P2252,Player_2252,Australia,DF,21,41,0,0,65,7,6,0,5.3
PR2253,M071,P2253,Player_2253,Australia,MF,32,62,0,0,63,1,1,0,6.3
PR2254,M071,P2254,Player_2254,Australia,MF,34,110,0,1,54,2,5,0,4.8
PR2255,M071,P2255,Player_2255,Australia,MF,19,62,0,0,82,1,4,0,5.0
PR2256,M071,P2256,Player_2256,Australia,MF,30,108,0,0,90,5,1,0,9.0
PR2257,M071,P2257,Player_2257,England,DF,30,6,0,0,70,6,0,0,5.2
PR2258,M071,P2258,Player_2258,England,MF,28,51,0,0,78,3,5,0,9.4
PR2259,M071,P2259,Player_2259,England,MF,33,114,0,0,76,2,1,0,7.6
PR2260,M071,P2260,Player_2260,England,DF,19,56,1,0,88,0,3,0,4.4
PR2261,M071,P2261,Player_2261,England,GK,21,99,0,0,91,0,2,4,6.4
PR2262,M071,P2262,Player_2262,England,MF,27,39,0,1,84,5,2,0,9.1
PR2263,M071,P2263,Player_2263,England,MF,32,50,0,0,98,8,5,0,7.6
PR2264,M071,P2264,Player_2264,England,MF,35,18,0,0,80,5,0,0,8.1
PR2265,M071,P2265,Player_2265,England,FW,34,67,0,0,89,1,2,0,7.8
PR2266,M071,P2266,Player_2266,England,FW,26,77,0,0,82,3,2,0,9.6
PR2267,M071,P2267,Player_2267,England,DF,24,73,0,0,62,5,2,0,5.2
PR2268,M071,P2268,Player_2268,England,DF,38,53,0,0,67,4,4,0,6.5
PR2269,M071,P2269,Player_2269,England,MF,36,114,0,0,58,4,1,0,8.1
PR2270,M071,P2270,Player_2270,England,DF,34,71,0,0,70,3,6,0,6.8
PR2271,M071,P2271,Player_2271,England,MF,20,93,0,0,96,4,5,0,5.5
PR2272,M071,P2272,Player_2272,England,MF,37,107,0,0,71,2,5,0,8.9
PR2273,M072,P2273,Player_2273,Iran,DF,29,62,0,0,95,4,4,0,6.8
PR2274,M072,P2274,Player_2274,Iran,DF,25,78,0,0,54,4,0,0,9.8
PR2275,M072,P2275,Player_2275,Iran,MF,29,1,0,0,54,3,6,0,9.6
PR2276,M072,P2276,Player_2276,Iran,FW,31,120,0,1,85,4,4,0,7.4
PR2277,M072,P2277,Player_2277,Iran,DF,18,55,0,0,90,7,4,0,4.6
PR2278,M072,P2278,Player_2278,Iran,DF,27,16,0,0,58,2,0,0,6.2
PR2279,M072,P2279,Player_2279,Iran,MF,18,6,0,0,54,4,0,0,7.3
PR2280,M072,P2280,Player_2280,Iran,DF,20,119,0,0,97,6,1,0,4.2
PR2281,M072,P2281,Player_2281,Iran,MF,18,2,0,0,57,5,4,0,8.3
PR2282,M072,P2282,Player_2282,Iran,DF,24,30,0,0,64,4,4,0,6.1
PR2283,M072,P2283,Player_2283,Iran,DF,17,71,0,0,87,5,6,0,5.3
PR2284,M072,P2284,Player_2284,Iran,MF,29,27,0,0,84,0,1,0,4.5
PR2285,M072,P2285,Player_2285,Iran,MF,25,104,0,0,81,1,0,0,5.5
